model_id,precision,runtime,Torch Accuracy,Sim Accuracy,Device Accuracy,PSNR_0,PSNR_1,PSNR_2,PSNR_3,PSNR_4,PSNR_5,PSNR_6,PSNR_7,PSNR_8,PSNR_9,date,branch,chipset,dataset_name,dataset_link,split_description,metric_name,metric_unit,metric_description,metric_min,metric_max,metric_threshold,num_samples
ddrnet23_slim,float,qnn_dlc_via_qnn_ep,77.6,,77.5,31.81,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,cityscapes,https://www.cityscapes-dataset.com/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,50.0
ddrnet23_slim,float,onnx,77.6,,77.5,31.81,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,cityscapes,https://www.cityscapes-dataset.com/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,50.0
ddrnet23_slim,w8a8,tflite,77.6,77.5,77.4,36.08,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,cityscapes,https://www.cityscapes-dataset.com/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,50.0
ddrnet23_slim,w8a8,qnn_dlc,77.6,77.5,,,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,cityscapes,https://www.cityscapes-dataset.com/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,50.0
ddrnet23_slim,w8a8,qnn_dlc_via_qnn_ep,77.6,77.5,77.4,35.95,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,cityscapes,https://www.cityscapes-dataset.com/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,50.0
ddrnet23_slim,w8a8,onnx,77.6,77.5,77.4,36.09,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,cityscapes,https://www.cityscapes-dataset.com/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,50.0
deepbox,w8a16,qnn_dlc,,,,45.24,40.2,8.559,32.24,12.35,57.3,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
deepbox,w8a16,qnn_dlc_via_qnn_ep,,,,45.24,40.2,8.559,32.24,12.37,57.3,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
deepbox,w8a16,onnx,,,,45.24,40.2,8.559,32.24,12.37,57.3,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
deepbox,float,tflite,,,,54.49,48.72,3.828,58.99,42.21,80.36,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
deepbox,float,qnn_dlc,,,,54.49,48.72,3.828,56.58,41.05,84.56,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
deepbox,float,qnn_dlc_via_qnn_ep,,,,54.49,51.67,6.579,56.44,41.05,84.56,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
deepbox,float,onnx,,,,40.34,41.04,6.059,56.44,41.05,84.56,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
deeplab_xception,float,tflite,85.6,,85.6,40.81,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,pascal_voc,https://host.robots.ox.ac.uk/pascal/VOC/voc2012/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,400.0
deeplab_xception,float,qnn_dlc,85.6,,85.6,40.81,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,pascal_voc,https://host.robots.ox.ac.uk/pascal/VOC/voc2012/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,400.0
deeplab_xception,float,qnn_dlc_via_qnn_ep,85.6,,85.6,40.81,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,pascal_voc,https://host.robots.ox.ac.uk/pascal/VOC/voc2012/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,400.0
deeplab_xception,float,onnx,85.6,,85.6,40.81,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,pascal_voc,https://host.robots.ox.ac.uk/pascal/VOC/voc2012/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,400.0
deeplab_xception,w8a8,tflite,85.6,84.4,84.7,23.4,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,pascal_voc,https://host.robots.ox.ac.uk/pascal/VOC/voc2012/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,400.0
